Code Domaine,Domaine,Code pays d?clarant (FAO),Pays d?clarants,Code pays partenaire (FAO),Pays partenaires,Code ?l?ment,?l?ment,Code Produit (FAO),Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"TM","Matrices du commerce d?taill?es","68","France","147","Namibie","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","46","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","1485","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","1218","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","912","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","791","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","960","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","1127","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","2255","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","1133","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","965","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","821","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","1014","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","158","Niger","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","1187","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","25","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","25","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","78","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","27","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","0","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","17","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","24","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","89","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","29","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","159","Nig?ria","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","0","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","31","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","20","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","9","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","7","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","9","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","9","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","199","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","202","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","57","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","48","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","61","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","162","Norv?ge","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","65","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5610","Importations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","7","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5622","Importations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","22","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","1435","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","1334","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","1131","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","1530","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","2077","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","2512","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","3271","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","3088","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","2300","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","3711","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","5239","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","153","Nouvelle-Cal?donie","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","6578","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","156","Nouvelle-Z?lande","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","3","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","156","Nouvelle-Z?lande","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","13","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","8473","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5910","Exportations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","4257","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","3646","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5910","Exportations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","1619","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5910","Exportations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","900","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","262","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","14498","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5922","Exportations - Valeur","1058","Viande, volaille","2016","2016","1000 US$","6100","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","5147","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5922","Exportations - Valeur","1058","Viande, volaille","2018","2018","1000 US$","2436","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5922","Exportations - Valeur","1058","Viande, volaille","2019","2019","1000 US$","1256","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","221","Oman","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","381","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","235","Ouzb?kistan","5910","Exportations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","193","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","235","Ouzb?kistan","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","198","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","235","Ouzb?kistan","5910","Exportations - Quantit?","1058","Viande, volaille","2020","2020","tonnes","21","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","235","Ouzb?kistan","5922","Exportations - Valeur","1058","Viande, volaille","2015","2015","1000 US$","327","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","235","Ouzb?kistan","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","109","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","235","Ouzb?kistan","5922","Exportations - Valeur","1058","Viande, volaille","2020","2020","1000 US$","6","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","166","Panama","5910","Exportations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","25","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","166","Panama","5922","Exportations - Valeur","1058","Viande, volaille","2017","2017","1000 US$","53","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","150","Pays-Bas","5610","Importations - Quantit?","1058","Viande, volaille","2015","2015","tonnes","92350","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","150","Pays-Bas","5610","Importations - Quantit?","1058","Viande, volaille","2016","2016","tonnes","89992","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","150","Pays-Bas","5610","Importations - Quantit?","1058","Viande, volaille","2017","2017","tonnes","100456","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","150","Pays-Bas","5610","Importations - Quantit?","1058","Viande, volaille","2018","2018","tonnes","88809","","Donn?e officielle"
"TM","Matrices du commerce d?taill?es","68","France","150","Pays-Bas","5610","Importations - Quantit?","1058","Viande, volaille","2019","2019","tonnes","86142","","Donn?e officielle"
